517, -485, 2326, 461.5472, 369.0141, -23.1662, 3853149
517, -485, 2276, 461.5472, 369.0141, -23.1662, 3853149
517, -485, 2223, 461.5472, 369.0141, -23.1662, 3853149
517, -485, 2175, 461.5472, 369.0141, -23.1662, 3853149
517, -485, 2123, 461.5125, 368.9300, -37.4303, 3853384
517, -485, 2020, 461.5125, 368.9300, -37.4303, 3853384
517, -485, 1969, 461.5125, 368.9300, -37.4303, 3853384
517, -485, 1919, 461.5120, 368.8142, -48.1529, 3853567
517, -485, 1868, 461.5120, 368.8142, -48.1529, 3853567
517, -485, 1818, 461.5120, 368.8142, -48.1529, 3853567
517, -485, 1716, 461.5269, 368.7195, -59.5443, 3853761
517, -485, 1666, 461.5269, 368.7195, -59.5443, 3853761
517, -484, 1613, 461.5269, 368.7195, -59.5443, 3853761
517, -480, 1608, 461.5269, 368.7195, -59.5443, 3853761
517, -475, 1621, 461.5586, 368.6626, -63.7685, 3853855
517, -469, 1649, 1053, 0, 558, 0, 0, 461.5586, 368.6626, -63.7685, 3853855
516, -464, 1675, 461.5586, 368.6626, -63.7685, 3853855
516, -459, 1697, 461.5586, 368.6626, -63.7685, 3853855
515, -454, 1723, 461.6952, 367.9448, -83.5599, 3854194
514, -449, 1748, 461.6952, 367.9448, -83.5599, 3854194
513, -444, 1772, 461.6952, 367.9448, -83.5599, 3854194
511, -435, 1822, 460.6900, 361.5569, -80.2449, 3854363
510, -430, 1846, 460.6900, 361.5569, -80.2449, 3854363
508, -425, 1871, 460.6900, 361.5569, -80.2449, 3854363
507, -420, 1894, 460.6900, 361.5569, -80.2449, 3854363
505, -415, 1920, 459.3257, 355.0656, -74.5782, 3854555
501, -406, 1969, 459.3257, 355.0656, -74.5782, 3854555
499, -401, 1994, 459.3257, 355.0656, -74.5782, 3854555
497, -397, 2019, 457.0415, 348.1376, -68.7684, 3854763
495, -392, 2040, 457.0415, 348.1376, -68.7684, 3854763
493, -388, 2068, 457.0415, 348.1376, -68.7684, 3854763
488, -379, 2116, 453.3257, 340.0430, -61.7396, 3855007
485, -375, 2141, 453.3257, 340.0430, -61.7396, 3855007
482, -371, 2165, 453.3257, 340.0430, -61.7396, 3855007
479, -366, 2189, 453.3257, 340.0430, -61.7396, 3855007
476, -362, 2213, 450.4088, 335.1399, -57.1717, 3855192
470, -354, 2262, 450.4088, 335.1399, -57.1717, 3855192
467, -351, 2288, 450.4088, 335.1399, -57.1717, 3855192
460, -343, 2334, 446.0129, 328.7280, -50.5174, 3855404
457, -339, 2360, 446.0129, 328.7280, -50.5174, 3855404
449, -333, 2410, 441.6522, 323.6865, -45.5615, 3855599
445, -329, 2435, 441.6522, 323.6865, -45.5615, 3855599
442, -326, 2458, 441.6522, 323.6865, -45.5615, 3855599
438, -323, 2481, 441.6522, 323.6865, -45.5615, 3855599
434, -320, 2506, 436.9603, 319.0147, -40.2845, 3855791
421, -311, 2581, 431.2288, 314.5555, -35.1390, 3856002
417, -309, 2606, 431.2288, 314.5555, -35.1390, 3856002
412, -306, 2630, 431.2288, 314.5555, -35.1390, 3856002
408, -304, 2654, 431.2288, 314.5555, -35.1390, 3856002
394, -297, 2727, 426.9918, 311.6628, -30.7708, 3856149
390, -295, 2752, 426.9918, 311.6628, -30.7708, 3856149
385, -293, 2777, 418.7676, 307.3453, -23.4466, 3856402
380, -292, 2801, 418.7676, 307.3453, -23.4466, 3856402
375, -290, 2824, 96, 0, 552, 0, 0, 418.7676, 307.3453, -23.4466, 3856402
371, -288, 2851, 418.7676, 307.3453, -23.4466, 3856402
366, -287, 2874, 418.7676, 307.3453, -23.4466, 3856402
361, -286, 2898, 414.4220, 305.5213, -19.5576, 3856552
356, -285, 2923, 414.4220, 305.5213, -19.5576, 3856552
351, -284, 2947, 414.4220, 305.5213, -19.5576, 3856552
341, -282, 2996, 408.2245, 303.4759, -14.7108, 3856726
336, -281, 3021, 408.2245, 303.4759, -14.7108, 3856726
331, -281, 3045, 408.2245, 303.4759, -14.7108, 3856726
326, -280, 3069, 408.2245, 303.4759, -14.7108, 3856726
321, -280, 3094, 400.6326, 302.0362, -8.6151, 3856960
311, -280, 3143, 400.6326, 302.0362, -8.6151, 3856960
306, -280, 3170, 400.6326, 302.0362, -8.6151, 3856960
301, -280, 3192, 391.4290, 301.1317, -1.2139, 3857222
296, -280, 3218, 391.4290, 301.1317, -1.2139, 3857222
291, -281, 3241, 391.4290, 301.1317, -1.2139, 3857222
276, -283, 3314, 386.2456, 301.1591, 3.0923, 3857376
271, -284, 3341, 386.2456, 301.1591, 3.0923, 3857376
267, -284, 3364, 386.2456, 301.1591, 3.0923, 3857376
266, -285, 3406, 383.5539, 301.3177, 5.0868, 3857459
267, -284, 3581, 383.5539, 301.3177, 5.0868, 3857459
267, -284, 3634, 383.5539, 301.3177, 5.0868, 3857459
267, -284, 3685, 373.9720, 303.5630, 10.8940, 3857774
267, -284, 3735, 373.9720, 303.5630, 10.8940, 3857774
267, -284, 3887, 374.2076, 303.6688, 16.6410, 3857965
267, -284, 3939, 374.2076, 303.6688, 16.6410, 3857965
267, -284, 3990, 374.2076, 303.6688, 16.6410, 3857965
267, -284, 4040, 374.3185, 303.7112, 30.2262, 3858164
267, -284, 4193, 374.3185, 303.7112, 30.2262, 3858164
267, -284, 4244, 374.3185, 303.7112, 30.2262, 3858164
267, -284, 4295, 374.4517, 303.7585, 42.7323, 3858423
267, -284, 4346, 374.4517, 303.7585, 42.7323, 3858423
267, -284, 4497, 374.5330, 303.7505, 54.9644, 3858618
267, -284, 4550, 374.5330, 303.7505, 54.9644, 3858618
267, -284, 4599, 374.5330, 303.7505, 54.9644, 3858618
267, -284, 4651, 374.5330, 303.7505, 54.9644, 3858618
267, -284, 4752, 374.6016, 303.8793, 65.9896, 3858786
267, -284, 4802, 374.6016, 303.8793, 65.9896, 3858786
267, -284, 4854, 374.7207, 303.6665, 77.5388, 3858980
267, -284, 4904, 374.7207, 303.6665, 77.5388, 3858980
267, -284, 4956, 374.7207, 303.6665, 77.5388, 3858980
267, -284, 5056, 374.7682, 303.6901, 89.9923, 3859197
267, -284, 5109, 374.7682, 303.6901, 89.9923, 3859197
267, -284, 5159, 374.7682, 303.6901, 89.9923, 3859197
267, -284, 5209, 374.7682, 303.6901, 89.9923, 3859197
267, -284, 5259, 374.7682, 303.6901, 89.9923, 3859197
267, -284, 5362, 374.8224, 303.5421, 101.4142, 3859383
267, -284, 5413, 374.8224, 303.5421, 101.4142, 3859383
267, -284, 5463, 374.8132, 303.4347, 113.6985, 3859585
267, -284, 5515, 374.8132, 303.4347, 113.6985, 3859585
267, -284, 5564, 374.8132, 303.4347, 113.6985, 3859585
267, -284, 5667, 374.8021, 303.2464, 122.8535, 3859729
267, -285, 5718, 374.8021, 303.2464, 122.8535, 3859729
267, -284, 5819, 374.8021, 303.2464, 122.8535, 3859729
268, -285, 5871, 374.7746, 303.1601, 138.2899, 3859991
279, -289, 5934, 374.7746, 303.1601, 138.2899, 3859991
286, -292, 5941, 374.7746, 303.1601, 138.2899, 3859991
293, -294, 5934, 374.7247, 303.0580, 152.8340, 3860237
301, -297, 5935, 374.7247, 303.0580, 152.8340, 3860237
308, -300, 5937, 374.7247, 303.0580, 152.8340, 3860237
329, -307, 5933, 380.1120, 305.3602, 159.5095, 3860386
336, -310, 5936, 380.1120, 305.3602, 159.5095, 3860386
343, -313, 5937, 380.1120, 305.3602, 159.5095, 3860386
350, -315, 5935, 387.8146, 308.2406, 159.1918, 3860543
357, -318, 5935, -2744, 0, 393, 0, 0, 387.8146, 308.2406, 159.1918, 3860543
365, -320, 5936, 387.8146, 308.2406, 159.1918, 3860543
372, -323, 5936, 387.8146, 308.2406, 159.1918, 3860543
379, -326, 5935, 387.8146, 308.2406, 159.1918, 3860543
386, -328, 5937, 401.7488, 313.6835, 158.2033, 3860848
393, -331, 5935, 401.7488, 313.6835, 158.2033, 3860848
414, -338, 5936, 412.6372, 318.0387, 158.8443, 3861068
421, -341, 5935, 412.6372, 318.0387, 158.8443, 3861068
429, -344, 5935, 412.6372, 318.0387, 158.8443, 3861068
436, -346, 5936, 412.6372, 318.0387, 158.8443, 3861068
443, -349, 5937, 3092, 0, 600, 0, 0, 422.9092, 321.9084, 159.2059, 3861243
450, -351, 5935, 422.9092, 321.9084, 159.2059, 3861243
457, -354, 5936, 422.9092, 321.9084, 159.2059, 3861243
464, -356, 5937, 422.9092, 321.9084, 159.2059, 3861243
471, -359, 5936, 431.3949, 325.3060, 158.8695, 3861415
479, -362, 5935, 431.3949, 325.3060, 158.8695, 3861415
493, -367, 5935, 431.3949, 325.3060, 158.8695, 3861415
500, -369, 5937, 441.1346, 329.2029, 159.0476, 3861630
507, -372, 5935, 441.1346, 329.2029, 159.0476, 3861630
514, -374, 5937, 441.1346, 329.2029, 159.0476, 3861630
521, -377, 5935, 441.1346, 329.2029, 159.0476, 3861630
535, -382, 5935, 451.2426, 333.2202, 158.9212, 3861835
543, -385, 5936, 451.2426, 333.2202, 158.9212, 3861835
550, -387, 5935, 451.2426, 333.2202, 158.9212, 3861835
557, -390, 5936, 459.5735, 336.4684, 158.8636, 3861999
564, -393, 5935, 459.5735, 336.4684, 158.8636, 3861999
578, -398, 5935, 469.5700, 340.1851, 158.6074, 3862208
